Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gasóleo A,Precio gasóleo Premium,Precio gasóleo B,Precio gasóleo C,Precio bioetanol,Precio biodiésel,Precio gases licuados del petróleo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidrógeno,Rótulo,Tipo venta,Rem.,Horario,Tipo servicio
SANTA CRUZ DE TENERIFE,ROSARIO (EL),SAN ISIDRO,38109,"CALLE ISAAC PERAL, 10",D,-16.318083,28.414583,2025-04-30 06:00:00,1.169,,,1.259,,1.159,1.249,,,,,,,,,TGAS EL ROSARIO,P,dm,L-V: 06:00-20:00; S: 07:00-17:00,L-V: 06:00-20:00 (P); S: 07:00-17:00 (P)
SANTA CRUZ DE TENERIFE,ROSARIO (EL),ROSARIO (EL),38420,"C/ LA CAMPANA, S/N (CTRA. GRAL. DEL SUR km 4)",N,-16.320222,28.419333,2025-05-01 00:00:00,1.099,,,1.217,,1.088,1.198,,,,,,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H (A)
SANTA CRUZ DE TENERIFE,ROSARIO (EL),ROSARIO (EL),38420,"CARRETERA TF24 LA LAGUNA - EL PORTILLO KM. 5,5",D,-16.362139,28.456,2025-04-30 10:48:00,1.169,,,1.299,,1.158,,,,,,,,,,PCAN,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN ANDRÃS Y SAUCES,SAUCES (LOS),38720,"AVENIDA LOS SAUCES, 40",N,-17.772833,28.801028,2025-04-30 10:45:00,1.259,,,1.369,,1.249,,,,,,,,,,DISA,P,dm,L-S: 07:00-21:00; D: 08:00-13:00,Sin datos
SANTA CRUZ DE TENERIFE,SAN ANDRÃS Y SAUCES,SAUCES (LOS),38720,CARRETERA CARRETERA GENERAL LP1 KM. 27,I,-17.774472,28.805194,2025-04-29 23:00:00,1.259,,,1.369,,1.249,,,,,,,,,,CEPSA,P,dm,L: 07:30-21:00,Sin datos
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,SAN CRISTOBAL,38205,"AVENIDA CALVO SOTELO, S/N",N,-16.313611,28.4815,2025-05-01 07:00:00,1.089,,,1.209,,1.099,1.209,,,,,,,,,SHELL LA LAGUNA,P,OM,L-D: 24H,L-D: 24H (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,SAN CRISTOBAL,38295,CARRETERA GENERAL DEL NORTE KM. 13200,I,-16.3545,28.490667,2025-04-30 09:33:00,1.183,,,1.279,,1.162,1.258,,,,,,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,SAN CRISTOBAL,38206,"CAMINO DE LA VILLA, 175",I,-16.336583,28.483556,2025-04-30 14:09:00,1.18,,,1.278,,1.158,1.198,,,,,,,,,ES TAXLAGUNA,P,dm,L-S: 06:30-22:00,Sin datos
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,SAN CRISTOBAL,38208,"AVENIDA REPUBLICA ARGENTINA, 86",D,-16.308083,28.509639,2025-04-28 12:47:00,1.208,,,1.338,,1.188,1.298,,,,,,,,,BP E.S. LAS CANTERAS S.L.,P,dm,L-S: 7:00-22:00,L-S: 7:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,"CUESTA, LA",38320,"AVENIDA LOS MENCEYES, 223",D,-16.296,28.470222,2025-04-30 10:45:00,1.147,,,1.19,,1.127,,,,,,,,,,PCAN,P,dm,L-D: 24H,L-D: 24H (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,"CUESTA, LA",38206,"CALLE MILAGROSA (LA) LA CUESTA, 2",D,-16.283778,28.466111,2025-04-30 10:41:00,1.127,,,1.28,,1.099,1.25,,,,,,,,,DISA VISTABELLA,P,dm,L-S: 06:00-22:00; D: 08:00-22:00,L-S: 06:00-22:00 (A); D: 08:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,"CUESTA, LA",38206,CARRETERA SUR (CUESTA-TACO) KM. 2,N,-16.285806,28.467667,2025-05-01 07:00:00,1.089,,,1.199,,1.099,1.169,,,,,0.799,,,,DISA OFRA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (P)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,TACO,38108,"CALLE SANTA AMELIA, 20",D,-16.296028,28.451278,2025-04-30 09:42:00,1.014,,,1.19,,1.018,1.018,,,,,,,,,OCÃANO TACO,P,dm,L-J: 06:00-00:00; V: 24H; S-D: 06:00-02:00,Sin datos
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,TACO,38108,"CALLE LIBERTAD, S/N",D,-16.304861,28.464694,2025-05-01 14:00:00,1.169,,,1.294,,1.189,1.299,,,,,,,,,REPSOL,P,OM,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,GENETO,38296,"CAMINO SAN MIGUEL DE GENETO, 148",D,-16.316889,28.456083,2025-05-01 00:00:00,1.169,,,1.294,,1.189,1.299,,,,,,,,,REPSOL,P,OM,L: 24H,L: 24H (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,"BALDIOS, LOS",38291,CARRETERA TF-265 KM. 2,D,-16.329806,28.456861,2025-04-29 14:00:00,1.158,,,1.258,,1.158,,,,,,,,,,TGAS LO BALDÃOS,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,GUAMASA,38330,"CALLE LÃZARO LÃPEZ, 6",I,-16.378222,28.495889,2025-04-23 12:31:00,1.119,,,1.226,,1.074,,,,,,,,,,PCAN,P,dm,L: 06:00-23:00,L: 06:00-23:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,VALLE DE GUERRA,38270,CARRETERA GENERAL KM. 194,D,-16.389,28.518167,2025-04-30 09:34:00,1.183,,,1.279,,1.162,1.258,,,,,,,,,REPSOL,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,VALLE DE GUERRA,38270,"CARRETERA TF-16 KM. 4,4",I,-16.398583,28.510556,2025-04-30 13:03:00,1.19,,,1.287,,1.17,1.266,,,,,,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,TEJINA,38260,"CALLE FELIPE CASTILLO, 3",N,-16.363056,28.53325,2025-04-28 10:30:00,1.215,,,1.323,,1.195,1.325,,,,,,,,,DISA TEJINA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,TEJINA,38260,"CARRETERA TEJINA BAJAMAR KM. 9,5",N,-16.359722,28.530833,2025-05-01 00:00:00,1.199,,,1.329,,1.199,,,,,,,,,,BP TEJINA,P,OM,L-V: 06:00-22:00; S-D: 07:00-22:00,L-V: 06:00-22:00 (A); S-D: 07:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,BAJAMAR,38250,"AVENIDA BAJAMAR, 103",I,-16.347361,28.55225,2025-04-28 10:30:00,1.215,,,1.323,,1.195,1.325,,,,,,,,,DISA BAJAMAR,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38108,"AVENIDA PASO EL (LOS MAJUELOS), 108",N,-16.30725,28.447444,2025-04-28 10:23:00,1.099,,,1.249,,1.109,1.239,,,,,,,,,CEPSA LOS ANDENES,P,dm,L-D: 24H,L-D: 24H (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38108,"CR TF-411, KM. 2,45",N,-16.294583,28.4495,2025-05-01 00:00:00,1.199,,,1.329,,1.199,1.309,,,,,,,,,BP TACO NORTE,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38108,"AVENIDA LOS MAJUELOS, 26",N,-16.296722,28.454667,2025-04-30 23:00:00,1.151,,,1.287,,1.161,1.282,,,,,,,,,DISA LOS MAJUELOS,P,OM,L-D: 24H,L-D: 24H (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38108,POL. IND. LOS MAJUELOS km CENTRO COMERCIAL M,N,-16.304306,28.458111,2025-05-01 07:00:00,1.145,,,1.281,,1.155,1.276,,,,,,,,,DISA LAS CHUMBERAS,P,OM,L-S: 06:00-22:00; D: 08:00-21:00,L-S: 06:00-22:00 (A); D: 08:00-21:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38203,"GLORIETA DEL BRASIL, S/N",N,-16.318556,28.481556,2025-04-30 23:00:00,1.165,,,1.29,,1.174,1.283,,,,,0.799,,,,DISA PADRE ANCHIETA,P,OM,L-D: 06:00-22:00,"L-D: 06:00-10:00 (A), 10:00-18:00 (P), 18:00-22:00 (A)"
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38203,"CR AUTOPISTA DEL NORTE, KM. 10,2",I,-16.324056,28.486083,2025-04-28 10:12:00,1.219,,,1.349,,1.199,1.309,,,,,,,,,BP SAN BENITO,P,dm,L-D: 24H,L-D: 24H (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38204,"PLAZA SAN CRISTOBAL, 9",N,-16.313778,28.484639,2025-04-28 12:00:00,1.149,,,1.199,,1.129,,,,,,,,,,TGAS,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38206,"CARRETERA TF-152 KM. 2,08",D,-16.349528,28.490056,2025-04-30 10:43:00,1.169,,,1.269,,1.148,,,,,,,,,,PCAN,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38206,"CARRETERA TF-24 LA LAGUNA-EL PORTILLO KM. 2,2",I,-16.336667,28.473972,2025-04-30 10:49:00,1.169,,,1.298,,1.158,,,,,,,,,,PCAN,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38234,"CARRETERA TF-12 LAS CANTERAS KM. 0,5",I,-16.301889,28.515222,2025-04-28 12:00:00,1.214,,,1.284,,1.184,,,,,,,,,,TGAS LAS MERCEDES,P,dm,L-S: 07:00-22:00; D: 08:00-21:00,L-S: 07:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN CRISTÃBAL DE LA LAGUNA,LA LAGUNA,38200,"CARRETERA TF-111 KM. 8,346",D,-16.290639,28.483917,2025-04-28 09:51:00,1.148,,,1.191,,1.128,1.069,,,,,,,,,OCÃANO,P,dm,L-S: 06:00-22:00; D: 07:00-22:00,L-S: 06:00-22:00 (A); D: 07:00-22:00 (A)
SANTA CRUZ DE TENERIFE,SAN JUAN DE LA RAMBLA,SAN JUAN DE LA RAMBLA,38420,"CARRETERA TF-5 KM. 46,3",I,-16.642333,28.393972,2025-05-01 00:00:00,1.149,,,1.269,,1.149,1.274,,,,,,,,,REPSOL,P,OM,L-V: 05:30-20:30; S-D: 08:00-20:00,L-V: 05:30-20:30 (P); S-D: 08:00-20:00 (P)
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,SAN MIGUEL,38620,"AUTOPISTA AUTOPISTA DEL SUR KM. 64,9",D,-16.636556,28.052333,2025-05-01 00:00:00,1.219,,,1.349,,1.185,1.31,,,,,,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H (A)
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,SAN MIGUEL,38620,"CARRETERA GENERAL DEL SUR KM. 80,8",I,-16.615694,28.099667,2025-04-30 15:30:00,1.181,,,1.262,,1.18,1.303,,,,,,,,,DISA SAN MIGUEL,P,OM,L-D: 06:00-22:00,"L-V: 06:00-10:00 (A), 10:00-18:00 (P), 18:00-22:00 (A); S-D: 06:00-22:00 (A)"
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,CARRETERA CARRETEA GENERAL A LAS GALLETAS-CHAFIRAS KM. S/N,I,-16.612694,28.05,2025-04-30 10:45:00,1.116,,,1.197,,1.115,1.238,,,,,0.799,,,,DISA LAS CHAFIRAS,P,OM,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"CARRETERA A LOS ABRIGOS KM. 4,5",D,-16.611694,28.055833,2025-04-29 21:42:00,1.105,,,1.218,,1.178,1.238,,,,,,,,,CEPSA,P,dm,L-V: 06:00-20:00; S: 07:00-20:00; D: 07:00-14:00,L-V: 06:00-20:00 (A); S: 07:00-20:00 (A); D: 07:00-14:00 (A)
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"AVENIDA LUCIO DIAZ FLORES FEO, MZ 27, FINCA 11B, S7N",N,-16.614556,28.056056,2025-04-29 09:57:00,1.015,,1.017,1.199,,1.168,1.009,,,,,,,,,OCÃANO,P,dm,L-D: 24H,L-D: 24H (A)
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"AVENIDA EUGENIO DOMINGUEZ SIERRA, 48",D,-16.628556,28.046639,2025-04-28 10:20:00,1.209,,,1.299,,1.179,1.269,,,,,0.784,,,,ESTACIÃN DE SERVICIO EL GOMERO,P,dm,L-D: 24H,L-D: 24H (P)
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"CALLE MENCEY ADJONA, S/N",D,-16.612417,28.054361,2025-05-01 14:13:00,1.005,,,,,1.005,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D)
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,CHAFIRAS (LAS),38639,"AVENIDA MODESTO HERNANDEZ GONZALEZ, 7",D,-16.611694,28.049472,2025-04-30 10:43:00,1.116,,,1.197,,1.115,,,,,,,,,,PCAN,P,dm,L-D: 24H,"L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)"
SANTA CRUZ DE TENERIFE,SAN MIGUEL DE ABONA,ZOCAS (LAS),38628,"CARRETERA TF-65 KM. 3,9",I,-16.610389,28.084444,2025-04-28 11:20:00,1.192,,,1.264,,1.19,1.299,,,,,,,,,REPSOL,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A)
SANTA CRUZ DE TENERIFE,SAN SEBASTIÃN DE LA GOMERA,SAN SEBASTIAN DE LA GOMERA,38800,"PASEO FRED OLSEN, 3",D,-17.107556,28.089667,2025-04-28 10:30:00,1.405,,,1.52,,1.407,1.499,,,,,,,,,DISA MUELLE GOMERA,P,OM,L-D: 07:00-23:00,"L-D: 07:00-10:00 (A), 10:00-18:00 (P), 18:00-23:00 (A)"
SANTA CRUZ DE TENERIFE,SAN SEBASTIÃN DE LA GOMERA,SAN SEBASTIAN DE LA GOMERA,38800,AVENIDA DE COLÃN,N,-17.113333,28.090861,2025-04-24 16:00:00,1.405,,,1.52,,1.407,1.499,,,,,,,,,SAN SEBASTIAN,P,dm,L-V: 07:00-20:00; S: 08:00-13:00,L-V: 07:00-20:00 (A); S: 08:00-13:00 (A)
